Date,User,IsVerified,Tweet,Likes,RT,User_location
6/27/21,American Express Company,,"Throughout #PrideMonth we’ve highlighted the voices of #TeamAmex colleagues and friends as we explore what it means to Live Beyond Labels. Colleague Nori T. shares that Living Beyond Labels starts with self-love, and that our unique differences are meant to be celebrated.",0,0,
6/21/22,Nasdaq Inc.,,"Throughout #Pride2022, we celebrate the LGBTQ+ leaders who are powering pride in tech and beyond. In honor of this #PrideMonth, we heard from The OPEN (Out Proud Employees of @Nasda members and advocates about why they celebrate #Pride.",0,0,
6/1/22,Molson Coors Beverage Company Class B,,"Throughout #Pride Month, we're spotlighting employees who help make Molson Coors great. Today, meet Jennifer Guerrero, Senior Chain Sales Executive. https://bit.ly/3xGAaFn",0,0,
12/1/22,Las Vegas Sands Corp.,,"Through Sands Cares, Sands helped phase one of The LGBTQ Center of Southern Nevada to expand the Community Health Center in Downtown Las Vegas. They've also launched additional services to the clinic’s existing HIV and STI testing and mental health services. #WorldAIDSDay",0,0,
6/24/19,Exxon Mobil Corporation,,"Through our employee PRIDE network, ExxonMobil is energizing LGBTQ celebrations around the world. Check out a few of our favorite pictures from the Houston Pride Parade.",0,0,
6/1/21,J.B. Hunt Transport Services Inc.,,"Through our #inclusion efforts, we aim to build an understanding, accepting and progressive workplace where everyone feels welcome, valued, respected, included and heard. And that’s why we’re proud to celebrate #PrideMonth!",0,0,
6/30/20,Intuit Inc.,,"Through conversations, stories and an open door policy, our #LGBTQ employees have been able to inspire change throughout the company and beyond. Read more on @HuffPost. #CEOAction https://huffpost.com/entry/intuit-shows-why-di-remains-important-in-maintaining-an-inclusive-culture_n_5e7940f8c5b63c3b6495d27f?6mf",0,0,
6/16/22,PNC Financial Services Group Inc.,,"Through a decade-long partnership with the @HRC, we’ve cultivated an environment of inclusion in the workplace and beyond. #PrideMonth",0,0,
1/27/22,Becton Dickinson and Company,,"Thrilled to once again be named a Best Place to Work for LGBTQ+ Equality by the @HRC Foundation after receiving a perfect score (100%) on the organization’s Corporate Equality Index: https://news.bd.com/2022-01-27-BD-Recognized-for-Equality-by-Bloomberg,-Human-Rights-Campaign #CEI2022 #proudtobebd",0,0,
5/9/18,Principal Financial Group Inc.,,"Three of our employees attended @Nasdaq's inaugural LGBTQ Leaders Conference today. We believe in collaborating to move LGBTQ workplace issues forward and are excited to be at the table, exchanging best practices and successes.",0,0,
6/29/18,Microsoft Corporation,,"Three Microsoft employees share the signs of a workplace where all employees, including those who are LGBTQ+, feel supported: http://msft.social/bIoH0j #Pride2018 https://cards.twitter.com/cards/1887vp/5w5q5",0,0,
6/5/20,CME Group Inc. Class A,,"Though we can’t gather together this summer to celebrate, that won’t stop CME PRIDE from working all year long to create a world – and a workplace – that promotes rights, inclusion, diversity and equality for our LGBTQ+ community and allies across the globe.",0,0,
6/11/20,J.B. Hunt Transport Services Inc.,,"Though LGBTQ Pride Month celebrations look different this year, we are committed to ensuring that diversity and inclusion continue to be valuable parts of our company culture, and we're proud to celebrate #PrideMonth.
",0,0,
6/3/21,Consolidated Edison Inc.,,"Though #LGBTQPrideMonth will still look different this year, we are grateful for the colorful memories of past celebrations, like this one from 2019! Happy Pride! #TBT #pride",0,0,
2/28/20,CDW Corp.,,This 👏 made 👏 our 👏 month! CDW has been named one of the best places to work for #LGBTQ Equality by @HRt's pretty fantastic to be surrounded by such amazing coworkers every single day. https://cdw.social/32CBriM,0,0,
2/28/23,United Airlines,,This 🐨 flew from San Francisco ➡️ Sydney with an all-LGBTQ+ crew for 🌎 Pride in partnership with @VirginAustralia . 🇺🇸🏳️‍🌈🇦🇺,0,0,
6/30/23,F5 Inc.,,This year's #Pride was vibrant! F5ers gathered in Seattle to celebrate the #LGBTQIA+ community and strengthen our bonds through allyship. #SaferTogether,0,0,
6/26/20,Equity Residential,,"This year's #EquityPride celebration may be from a distance, but we are proud to show our support and allyship to the LGBTQ+ community through photos. Thank you to our employees for sharing!",0,0,
6/16/20,Accenture Plc Class A,,"This year’s Pride Season is about celebrating our LGBTI community—but also championing equality for all. Together, we are stronger. Together, we will make change.",0,0,
6/21/23,PG&E Corporation,,This year’s #PrideMonth will culminate w/ the @SFPride Parade this Sunday. It’s been a month full of celebrating and contemplating. Why is #Pride Month important? We asked some PG&E coworkers for their reasons why: ,0,0,
6/29/18,Jacobs Solutions Inc.,,"This year’s #pridemonth has been our biggest yet! Highlight was being a first-time sponsor of #PrideFest in Denver, CO, where employees & leadership joined 425,000+ to march & show our commitment to inclusion, diversity & LGBT+ rights. http://jcob.co/izVY50hQtir #pride2018
",0,0,
7/27/19,Jacobs Solutions Inc.,,This year’s #Pride was our biggest and best ever! Hundreds of Jacobs leaders and allies marched with members of our award-winning LGBTI+ network across the globe: ttp://jcob.co/vHmv50vcSF9,0,0,
6/8/22,Adobe Incorporated,,"This year, we're celebrating #PrideMonth through our 2022 theme of Every Color, Every Shade, Everywhere. 🌈 See how we're highlighting the ways creativity can be a powerful method of cultivating hope, restoration, and inspiration.",0,0,
12/21/21,Google,,"This year, we found pride in ourselves and within our communities. Visit http://yearinsearch.google/explore for a deeper look into this year’s top trends.",0,0,
6/18/20,Lincoln National Corp,,"This year, Pride Month looks different. But, there is plenty to celebrate. This week’s SCOTUS ruling protecting LGBTQ+ employees at work is a victory! We've always supported workplace protection for all How are you showing your #Pride? See how our employees are celebrating!",0,0,
6/14/21,Becton Dickinson and Company,,"This year, inclusion and care for our communities matters more than ever. We are proud to raise the rainbow flag at our office in Sao Paulo, Brazil and at BD sites around the world in support of the LGBTQ+ community! #PrideMonth",0,0,
6/28/21,Salesforce Inc.,,"This year, in recognition of #Pride, Salesforce's Outforce members from around the world participated in a video series on being #OutAtWork to share their experiences and discuss the importance of LGBTQ+ representation within leadership: https://sforce.co/3h9UJn8",0,0,
6/1/22,Hasbro,,"This year we’ve introduced Pride Across the Multiverse, a @Wizards celebration of the LGBTQ+ community's relentless creativity. http://secretlair.wizards.com/us",0,0,
6/7/22,Otis Worldwide Corporation,,This year we were named one of the Best Places to Work for #LGBTQ+ Equality by @HRC for the 2nd year in a row. We take great #pride in creating a safe place for all voices to be heard. Click to read more about this honor. #WeAreBetterTogether #PrideMonth https://otiselevator.co/3ucVrIe,0,0,
6/28/19,Wells Fargo & Company,,"This year we are excited to be a part of #WorldPride in New York City, where we celebrate our LGBTQ+ team members and community on the 50th anniversary of Stonewall. #Empowerful",0,0,
6/1/21,PPG Industries Inc.,,"This year to celebrate Pride, we’ve picked colors that connect to the symbolism found in the Pride flag. Red for life. Orange for healing. Yellow for the sun, green for nature, blue for serenity and purple for the spirit. Happy Pride from all of us at PPG! #PrideMonth2021",0,0,
6/24/20,Wells Fargo & Company,,"This year is the 50th anniversary of the first #Pride March. Although celebrations are different, we are continuing our long-standing commitment to the LGBTQ community. Read how two employees organized Wells Fargo’s participation in the 1992 San Francisco Pride Parade.",0,0,
6/30/20,Meta Platforms Inc. Class A,,"This year for #Pride, we’re celebrating by showcasing Black LGBTQ+ activists and community leaders. Meet @HopeDisguised She’s a trans activist and the founder of the #AllowMe Movement, which helps young LGBTQ+ people of color find and succeed in leadership positions.",0,0,
6/29/20,Wells Fargo & Company,,"This year #PrideMonth was honored from a distance, but that didn’t stop us from celebrating all month long! See the creative ways our employees from around the world engaged in Pride conversations and events.",0,0,
10/10/22,MGM Resorts International,,"This weekend, we had the privilege of walking in the @PRIDELasVegas parade with over 100 MGM Resorts employees. Our continued support for the LGBTQ+ community will be felt and seen year-round, not just during Pride.",0,0,
6/28/19,Gilead Sciences Inc.,,"This weekend, our employees, family and friends will proudly participate in the @SFPride and @NYCPride parades in celebration of the LGBTQ community and to support the organizations dedicated to LGBTQ rights.",0,0,
2/4/19,Northern Trust Corporation,,This weekend our colleagues in Australia took part in the Melbourne Pride March. We are proud to have a diverse workforce and support our LGBTQ+ colleagues. #midsumma #PRIDE,0,0,
6/2/18,Blackstone Group,,"This week, we’re sharing an episode of the Blackstone Podcast from 2016, where $BX’s Tony James sat down with former Congressman Barney Frank to discuss advocacy efforts for the LGBTQ community.",0,0,
7/3/19,Morgan Stanley,,"This week, we’re joining @HRC @LambdaLegal@OutLeadership@OutandEqual @freedom4allusa & a coalition of businesses to sign an amicus brief in a trio of #SCOTUS cases seeking to protect LGBTQ people from discrimination. #WeAreProud",0,0,
7/2/21,Hormel Foods,,"This week, we wrapped up #PrideMonth with events and activities sponsored by our inspired team members who are part of our HProud ERG, including raising approximately $20,000 for the Trevor Project & the Human Rights Campaign.",0,0,
9/15/23,Gen Digital Inc.,,"This week, we participated in the @OutandEqual Workplace Summit, one of the largest #LGBTQ+ conferences in the world. At Gen, we view differences as catalysts for innovation. It was inspiring to come together at this event to help advance equity & belonging.#WeAre #OESummit2023",0,0,
6/1/18,Gilead Sciences Inc.,,"This week, we launched a new chapter of our #LGBTQ+ Alliance employee resource group for members in Europe, Canada and the Middle East. Learn more about why diversity and inclusion are important to us: https://bit.ly/2Ib8BKO. #Pride2018",0,0,
6/18/22,Alaska Air Group Inc.,,"This week, we celebrated Pride Month with an extra festive #AlaskaDelightFlight. Guests were welcomed by @RaviRndTheWorld who taught a primer in the art of fan clacking. The party didn’t stop at the gate. We surprised everyone on board with a future flight—on us! #FlyWithPride",0,0,
6/24/21,Corteva Inc,,"This week, we celebrated #CortevaPride and our LGBTQ+ community with daily events. Because our people are #WhatMattersMost. #Pride2021",0,0,
10/6/22,Gilead Sciences Inc.,,"This week, we are proud to come together at #USCHA2022. During Sunday’s plenary, we will honor the art of La Brega, which demonstrates the solidarity and pride in Puerto Rico’s unwavering resolve to end the #HIV epidemic.",0,0,
6/3/22,Gilead Sciences Inc.,,"This week, Gilead’s Pride Alliance employee resource group led our annual flag raising ceremony. We’re filled with #Pride in our support for our LGBTQ+ employees and partners, and we reaffirm our commitment to creating a culture in which everyone is seen, respected and welcomed.",0,0,
6/27/19,Raymond James Financial Inc.,,"This week, associates heard from a panel on the importance of #allies in the LGBTQ community – and how to become one. Thanks for engaging in this important topic! #RJPride",0,0,
